business_id,category,business_name,city,state,business_stars,review_stars,review_date,user_id,text,useful_vote,funny_vote,cool_vote
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,3,2016-12-21 00:00:00,RbMta8rXN3nBaKbloDWeng,"This is a very generous 3. 

We stayed at the Augustus Tower a few years ago and it was great. Magnificent room and view of the pool. 

This time we decided to give the Octavious Tower a try. We had 4 rooms four out group. Street view and not quite as nice of rooms. We arrived at about 1.30pm and the rooms were ready. Like all hotels, on the day of check in if your room is ready before the stated time of the reservation, in this case, 4pm, they give you your keys a couple of hours early. But here's the twist. Cesar's had found a new way to squeeze every possible cent out of its customers. They now charge $30 if you want to check in an hour or two before 4pm. 

The rooms have very few amenities that 5 star hotels usually offer. No bathrobes, just basic shampoo and lotion. Definitely no mouthwash, etc. 

There is also no soundproofing. You can hear every word the strangers in the room next door are saying in normal conversation.And of course, you hear their TV. 

The Buffet is good but the most expensive on the Strip at $60 per person.  And if you want coffee from the Starbucks downstairs expect to pay about $6 for a tall and 50c for a cup of ice water (tall) that is free and whatever size you want at any other Starbucks not in Cesar's.",10,2,4
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,2,2016-03-17 00:00:00,xrLqI7Ga7JJjyv5NdCU5hA,"I travel rather frequently for work, and have had the pleasure of staying at many fine hotels here in Vegas. This hotel is in need of a serious downgrade on ratings. Firstly, I checked in with a large group for work, and found my king, non-smoking room to be filled with smoke and truly nauseating. The quality and condition of the room was shameful. Furniture looked like it wasn't even worthy of motel status. I was put in another room which Jessica the assistant manager of guest services advised was an upgrade. After returning from a long day of client meetings, I went to get in the shower and it wouldn't turn on for 10 minutes then spontaneously it did only to then be unable to turn off nor adjust temperatures. After speaking with management and sharing my frustration, Jessica suggested I go to sleep and they would come in the morning. I would never ever recommend this property anyone, and am very disappointed in this horrible experience.",1,1,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2015-07-08 00:00:00,RGv368-5kXxxEraspYk6zQ,"* Price: not cheap but not the most expensive one on the strip. Compatible with Aria, Wynn, Encore. 3+ star.
* Accommodation: nice pool area with plenty of seating lounges, heated pool, spacious rooms, shoppings, many restaurants, late dinning options, Starbuck coffee, Ups store. Free parking and free wifi for 2 devices. 4+ star. 
* Location: convenient, center of the strip, walking distance to other resorts like Bellagio, Palazzo, etc. 4 + 5.
* Motif: grande; several towers with different decors, European renaisance statues and ceiling painting; room is spacious, beautiful bathroom, jacuzzi tub. 4+ star. 
* Service: this is what they can improve and which drop star rating. 3 star. (Mr. Delano saved the day...)

We chose to stay here during July 4th weekend over Aria,  Mandalay,  Bellagio etc. Mainly because they have an awesome firework show and we also enjoyed our last stay a few years ago. 
We booked a package including hotel+airfare+car via priceline. Arrived early and checked in around 10 AM. We did not expect to have room right away... but tried our luck anyway. The line at general check-in area is long but moving well. The front desk person, Mr. M checked us in who reminded me of ""soup nazzi"" on Seinfeld episode... said ""no"" to everything!  No, you can check in early; no, there is no room available to upgrade (even with extra fee); No, you won't get your room until 4 or 6 pm... to check in early ie. 3 PM, it will cost $30. No, you can't use the facility... we then asked the friendly lady directing traffic at front desk if we can use the pools while waiting for our room. She gave us the room card to show at the pool desk!
We came back at 3 PM and had different front desk staff.  Mr. Delano saved the day. We were able to upgrade to petite suite in Palace tower with pool view (with extra fee)!

The petite suite is 600 square feet, with Jack and Jill shower, individual toilet and vanities,  jacuzzi tub, plenty of storage, sofar and desk. The room is cleaned and beautiful. There is coffee maker in the room but no supply for coffee.  

There are many restaurants, food court with late dinning (pizza and taco places), cafe Americano opens 24 hours, buffet.  The only issue is that you do not get any preference for staying at Cesar Palace when trying to book for these restaurants. We actually booked via open table. 

Overall,  we enjoyed our stay here... but hesitate to enroll in their loyalty program nor give them 5 star rating mostly due to their mediocre customer service.",3,2,2
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2011-07-25 00:00:00,7UYkPrdGE2w2GCTaCZF95Q,This place never dissapoints...the restaurants are good and the rooms have a luxurious feel...the forum shops are a must do ... imo one of the best places to stay in vegas,1,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2014-11-17 00:00:00,JTVSbPB1EjjMu05JwWCP3A,"What a blast it was to spend some time in the iconic Caesars Palace. We spent some time exploring their casino as well as shopping area, and we have to say that we loved every minute. 

The slots are great, the atmosphere was incredible, and shopping here was like being in a mall. The staff here was incredibly polite and we could see ourselves spending a lot of time here in the future.",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2013-01-04 00:00:00,qo5zIoMosJhdb8F3-rSuHA,"After seeing the movie ""The Hangover"" I must admit I always wondered what it'd be like to stay here.  Then, coincidentally I had a work trip which required us to stay at Caesar's since this is where the trade-show was held.  

B-E-A-UTIFUL.  As gaudy as it gets, very roman, very big ... just amazing.  A room for just myself was as large as the first floor of my townhouse which means it was pretty damn big.  King size bed, fit for .... a LOT of people.  Huge huge hugeeeeeeeeee bathroom.  I could have had a dance party in my bathroom screw the rest of the room.  The place is was just so big, that it may have overwhelmed me and I didn't request any sort of special room.

If you're attending a tradeshow here or planning to do a lot of walking around Vegas etc.  make sure you bring comfortable shoes.  Marble floors and heels all day will leave you hurtin for an entire week once you're home.

The little coffee places they have around - great coffeeeeeee! Therefore, you must stop for a pastry and a coffee before doing anything else.

Casinos. Well, I'm not a gambler but theres plenty to do.  I rather window shop at the inside shopping mall.... Dolce and Gabbana, Louis Vitton, Jimmy Choo, Hearts on Fire, you know, the finer things in life that I cant afford? :)",2,3,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2014-10-22 00:00:00,JESIxXrkvCxC6s4IQuzDQg,"Caesars is one of those place that is just grand!  It's big, it goes on forever and it has lots of ornate!  I like the shops, I like the sculptures.  Never have stayed here but, I see their prices are dropping and possibly may be in a future Vegas trip of mine.  I would recommend this for anyone who likes to shop, or like lots of decoration to entertain their eyes!",1,1,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2010-11-10 00:00:00,2Fu4xzc4Z4SvRGDcfC0qfA,"There is nothing about Caesars Palace that does not scream Las Vegas. The rooms are all good, clean, and way above average...though Augusta Tower is much better than Palace Tower.

There are great dining options, including big name chefs. The shopping is spectacular...I can get lost inside of the Forum Shops for days at a time!!!

I am a Diamond member at all Harrah's owned properties, so parking is a cinch. However, if you are not then don't expect any valet parking on the weekends. Self parking is convenient enough...but hey, it's Vegas so I valet every time. 

The table games are always busy and the Poker Room is secluded, which makes it unique. The table limits seem to be a bit more than other casinos, but I guess that's the price of admission. Don't expect to find any $2 Blackjack tables or even a $1/2 game in the Poker Room. 

Caesars Palace is a must...and worth visiting every time you are in Vegas. It's classic, iconic, and a must-see/stay!!!",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2017-08-18 00:00:00,ZkgyVT7jP9ym3vTdawCe9A,"Loved this hotel! The casino, shopping and restaurants were out of this world. There was so much to do and see we actually went back two times during our trip. I did  it stay there but would like to on our next visit. I have loved in both the northeast and southeast and they had two of my favorite restaurants from each area!!! Carmines and joes stonecrab AMAZING :)))",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2014-07-28 00:00:00,V8DFe4dTILtAewmJVrEyJg,"If you are looking for a place to stay, I would suggest this place! Have to admit, I am giving this place a decent rating because one, My girl pals and I got to stay here for free. Got to love how all her times at the tables has its perks! So we checked in here and it was actually a pretty quick process and after 9 hours in the car, I was quite relieved. 
    Our room was clean, smelled decent, and we had an excellent view! We had 2 bathrooms that connected which , with 4 girls, is a PLUS. Our room was amazing and I was quite pleased of how well kept it was. Trust me, just because its a nicer hotel, doesn't mean its going to look its best all the time. Any ways, for the night life, this place is pretty packed. Only distaste is the constant smell of cigarette smoke and of course the creepy pervy old men. Strange but I guess normal in Vegas, we had people stop us and offer us free drinks at the bars/night life in the hotel since we were ""good looking."" Who can say no to free drinks? Well I would when a creepy old guy followed me for a good twenty minutes. Thought I would have to beat him with my heels if he got close enough. LOL. 
   Lines for the club at the hotel are lonnnnnggg, however if you are a set of women, you will probably get in quick. (Sorry guys!!!) and there is constantly a flow of people wherever you go. Also people with crazy looking drinks just walking around. I def. liked the fact that there were plenty of places to walk to for food or just to check out and the taxi service was also excellent. Fun times!",1,2,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2012-11-14 00:00:00,PLiWguKJCTIGe8bD3FKd-g,Impressed with this casino. It has been updated and though it is very "smoky" the restaurants and buffet that is coming soon will make this a great place to stay. The rooms are well designed and upgraded. The pool area appears neat and clean.,2,1,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,1,2017-11-22 00:00:00,ELWHQNWaw8aVRSVZo8HRDQ,"Horrible experience!

1) Now they charge locals for parking, when you pay $39.90 resort fee, the parking should be included, this make them so so cheap. 

2) Valet is $20 per day, again shouldn't happen when you stay at the hotel. 

3) they are so so so cheap they want you to do your own check-in on a computer so they can save money on employees. 

4) you spend 10 Minutes on a computer for your check-in then they don't have the room you did book, but of course they give you something inferior of what you did reserve, and if your not happy you can go do the line and see someone at front desk that hate his job, treat you like crap!

5) the restaurant open 24/7, they have the worst menue on the morning, we order salmon it was so bad that I won't even give it to my dog to eat ! 

Costumer service don't care, they have so many guest that you are nothing for them.

Stay away from them, you will regret your experience!",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2014-09-17 00:00:00,IyIsFkVY48JWa01inv-7zA,"I like this hotel. It is old school and a bit upscale. They of course update things as required to stay up with the times. I like the Roman theme quite a bit, it still does not get old to me. The rooms are nice, especially if you get a suite. It was good sized, comfy and quiet when we wanted to sleep. The in house dining is quite good, as are the attached Forum Shops. The nightclub is great, other than the waiting to get in. You really can't go wrong here.",2,0,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2016-04-08 00:00:00,Vlt3ueqOQtG36DYmIWRZlQ,"Zero complaints! Upon arrival, we found a back entrance to the valet parking structure to bypass all of the congestion in the front entrance. Best hidden area ever, we pulled right up with no waiting. Check in was a breeze, there was a $200 safety deposit that we will receive back in five business days. We stayed in the palace tower suite on the 28th floor. Such a gorgeous room!! And it nice because it's a private floor, you need a special key to have access to the floor. The bed  was heavenly! Black out drapes were could of had me sleeping for days, large jacuzzi tub, two restrooms, two showers, and a cute little vanity area to get ready. Also, The staff was beyond friendly & helpful. Overall it was a great experience. We will be back!",0,0,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,1,2016-07-07 00:00:00,kSZI3KdS8tvsmzO0NEaHvw,"Worst stay ever in Las Vegas!! I have stayed in most of the major Hotels on the strip and I must say I will NEVER stay here again!! The experience was terrible from start to finish. So many issues, they are impossible to list. Check-in was horrible, waited in long lines for 45 minutes just to be told no room was available (cleaned) yet and it was after 4:00 check in time. Waited until almost 6:00 p.m. to get in a room??? Room was old and furniture was all damaged and scrapped up, curtains were torn. One day room was not made up at all, and we were out of the room most of the day. When I called guest services to get maid service I was told it was our fault, the room was not made up because the red light was on?? This is not true, the green light was on indicating we needed maid service. Every time you call guest services, they are rude and un-helpful and the guest is always WRONG? Some of the overhead Bathroom lights did not work. No extra toilet paper is left in the room so when they do not come to make up the room we had no T.P or clean towels. Also you only get three towels per day? There is NO COFFEE provided in the room (free of charge) they want you to pay $13.00 per day for a few K-cups and some sugar and creamer packets!! Outrageous . . . .even Motel 6 gives you FREE coffee each morning!! There was a Keurig coffee maker in the room so we went and bought our own coffee and supplies. Once we did this, they stopped giving us PAPER CUPS for the coffee!! Really, I am not kidding . . . .how CHEAP can you get!! The Pool area was lovely BUT, it is not kept clean and the place looked like a FRAT house. Garbage, cups, glasses and food debris all over the place, lots of drunks as well. We saw large groups of young people, drinking to excess, passed out in the lounge chairs, being loud and throwing their drunk friends in the Pool, the lifeguards watched it all and did nothing? Not to mention the irresponsibility of serving excessive Alcohol to people! This Hotel is NO class act, that's for sure and we could not wait to check-out!! I was ""forced"" to stay at Ceasar's due to a convention I was attending there. By the way, they do not send out any survey after your visit, to rate your stay in their Hotel? Why, because they do not want to know, because they don't CARE!!! Hated It . . . . .",0,1,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2012-09-07 00:00:00,4u8zZaT5m7nO1WazdKA2sw,"Stayed in the Augustus Tower over Labor Weekend and had a blast.  Caesar's may not have the best bars/lounges on the strip, but the seating is comfortable and they are fairly private.  While I prefer the people watching at Cosmopolitan or Aria, the laid back feel of Caesar's is very much welcomed before or after a night on the town.

Stay away from the MunchBar, the food isn't good and it isn't priced well either.  Pure is a decent spot.  The patio is huge but there isn't anywhere to sit if you're not popping bottles.  The buffet was still under construction during my stay, but it's supposedly going to be the biggest in LV once it does open.

My room in the Augustus Tower was great (4284).  Perfect view of the strip and I could watch the water show at the Bellagio unimpeded.  There's even a separate entrance and registration desk for the Augustus Tower that can be accessed on Flamingo.

The bathroom came equipped with a water closet, television, dual vanities, separate shower, and whirlpool tub.  However, the television in the room was a bit small, 32 in. if I had to guess.  WiFi was not free and cost $14.99/day.  I thought that was kind of lame considering all of the amenities included.

Having to pay for internet access wouldn't be a big enough deterrent to prevent me from staying here again.  And all those shops in the Forum don't hurt either.

I came, I saw, I conquered...",5,5,3
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,1,2011-12-11 00:00:00,NZgYPUMeh_sEOyW9NdwB8w,"I've been staying in hotels for 35 years and the room I had last night (3914) wins the ""worst smelling room ever"" award. 

It smelled like someone had lit a truck-load of cigarettes on fire in the room for the last five years and then coated every available nook and cranny with tar and nicotine.  It was so bad you could smell the room the minute you stepped off the elevator and onto the hall.

I had asked for a King non smoking room. When I checked in the desk clerk said they didn't have anymore (really? in all of Caesars?) but I could either take a twin or take this smoking room.  Which she reassured me they had aired out with an ozoneator and I wouldn't be able to tell the difference.

They truly ought to give tours of this room.  If you're in Las Vegas and are trying to quit smoking be sure to drop by Caesars Palace, Centurion Tower room 3914.  

It's like sleeping inside of a nicotine patch.",0,2,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,2,2015-06-20 00:00:00,g1IG_zIMeini3P7aTzYqUQ,"I paid $215 to be mangled by my massage therapist!  I asked for a deep tissue massage and instead, I got bent, contorted in weird positions and a sore neck.  Basically,  I paid for my own torture!    I complained and was told to file a report with security.  I felt that it was taking it too far as I didn't want to get the therapist fired, I just thought they should have offered me another massage therapist who would give me a proper massage.  That did not happen.

The hotel overall is nice.  A bit confusing with it's layout, but ok.   The different towers are a hot mess, but it's clean and the air quality is good.      The machines are tight and I never saw anyone win.    But that seems to be prevalent in all of Las Vegas.    I've experienced better spa service for sure.  You should think for such a higher class establishment they would be more open to make the customer happy.  Not here.",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,5,2014-11-13 00:00:00,WoEP4xNo9DvwevoYKp2QSw,Great hotel in vegas! Not only does it have my favorite buffet inside but the staff is super friendly & they have the forum shops inside of the hotel too! Along side from that they also have many restaurants and other unique shops and bars! Come inside and take a look around of the cool greek style hotel! Reminds me of hercules!,0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2016-02-28 00:00:00,swmrfBnaqU0nyJ3pFBfNgQ,"I really enjoy this hotel. It was our 1st stay at the Forum Towers this time.  We were on the 66th floor and had a partial view of the Strip.  The bed was comfortable. I wasn't so happy about the down pillows which never retain their shape and do not give you enough neck support.  Pity the folks who are allergic to feathers.  

Bathroom was clean and the shower had 2 shower heads - one over ceiling and the other on the wall.  Ample closet space with a safe which can hold an iPad or small PC but it stands upwards so if you're not careful, your items can fall out when you open the door.",0,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2013-08-23 00:00:00,FxSFEI9vfVcN6nOgfTQvng,"First time staying here and it was for a bachelorette party and they upgraded our group from a standard double queen suite to the deluxe where we had TWO restrooms!  So key especially for females. Only issue is that the two restrooms are connected by dual glass shower. It's only one shower with two shower heads. If you're not afraid to treat it like a girl's swim locker roommate, then you're all golden.

The beds were comfortable and felt clean. Super important when staying at hotels. Also, I need to note the location of our room was kinda inconvenient. It's way deep into the casino but past the Bacchanal buffet. You walk through some stores before getting to the Palace Tower's elevators. Hopefully, you're able to walk and find them. It took the whole day for me to get oriented as I am terrible with directions and sense of geography.

The weekend during prime time, they had $15 minimum at the roulette and Blackjack tables. Only two of each the rest were like $50 at night. Of course. The section where the Palace Towers side felt limited in table games in general.  Very limited unless I really didn't explore other sections but I know we walked around looking.",1,0,0
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,3,2014-03-04 00:00:00,X4k8ugJaihHVLHq32rNTwQ,"The entire complex is enormous and something to see whether you stay at Caesar's or another hotel in Las Vegas. Do not come here on a budget unless you are the U. S. Government. Do plan on spending money for lodging, food, drinks, entertainment and whatever. 

The Palace Tower is nice and the bathrooms are better than nice. Service was also very pleasant and we had no complaints with room service or housekeeping. 

The one absolutely exasperating to the point of harassment was going to and from the elevators in the Palace Tower. There were two businesses that you had to pass that jumped on everyone to buy their products. They would not enter the corridor but stand in their respective doorways and waylay you each and every time you past their doors. All in an effort to sell you their merchandise.  And if you are visiting for a week and active as we were the sales pitch gets old very fast. You can expect this on the Strip and it is out there too. But inside a luxury hotel such as Caesar's it brings the star rating down for me. 

The place other than the expense and the hawkers on your way to and from your room is an experience. The gambling is all over the place and the restaurants will have your taste buds jumping. That was all good. Separate reviews for the restaurants are being posted. 

The one outstanding experience was the Celine Dior concert at Caesar's. The performance rose to one of the top five live engagements of my life time. If nothing else this was worth the trip. Even up there with the Royal Flush I got at the Poker Slot Machine my last night in Las Vegas.",2,0,1
VyjyHoBg3KC5BSFRlD0ZPQ,Hotels,Caesars Palace Las Vegas Hotel & Casino,Las Vegas,NV,3,4,2010-12-26 00:00:00,rv9d5TcnnxuOCX7ole_Clg,"This review is for the Casino only.

A great place to play Black Jack.
Excellent dealers, professional staff and classy old school Vegas.

Check out the Egyptian ship at Cleopatra's; it's actually floating.",0,0,0
